Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),120
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,185098.49
Extraction Timestamp,20250727_191016
Monthly Income,"12,000.00"
Total Investment Amount,"56,144.38"
Total Investment Final Value,"89,540.20"
Total Investment Profit After Tax,"16,040.29"
Effective Annual Return After Tax,4.14%
Weighted Monthly Payment (30 years),"8,627.56"
Weighted Cost (should be ~0),0.06
Weighted Investment Profit,"383,855.68"
Weighted Calculation Converged,Yes
