Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),312
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,653389.19
Extraction Timestamp,20250727_161233
Monthly Income,"12,000.00"
Total Investment Amount,"1,916,547.75"
Total Investment Final Value,"5,126,273.54"
Total Investment Profit After Tax,"1,735,402.08"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"7,513.82"
Weighted Cost (should be ~0),-0.60
Weighted Investment Profit,"827,451.65"
Weighted Calculation Converged,Yes
