Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),264
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,574208.07
Extraction Timestamp,20250727_171935
Monthly Income,"12,000.00"
Total Investment Amount,"1,448,873.76"
Total Investment Final Value,"3,235,170.97"
Total Investment Profit After Tax,"935,428.87"
Effective Annual Return After Tax,3.24%
Weighted Monthly Payment (30 years),"7,741.98"
Weighted Cost (should be ~0),0.72
Weighted Investment Profit,"719,126.96"
Weighted Calculation Converged,Yes
