Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),144
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,390365.84
Extraction Timestamp,20250727_230432
Monthly Income,"12,000.00"
Total Investment Amount,"147,985.48"
Total Investment Final Value,"201,741.84"
Total Investment Profit After Tax,"25,491.15"
Effective Annual Return After Tax,2.25%
Weighted Monthly Payment (30 years),"9,414.11"
Weighted Cost (should be ~0),-0.75
Weighted Investment Profit,"580,013.77"
Weighted Calculation Converged,Yes
