Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),228
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,331042.25
Extraction Timestamp,20250727_183825
Monthly Income,"12,000.00"
Total Investment Amount,"1,162,637.69"
Total Investment Final Value,"2,423,449.43"
Total Investment Profit After Tax,"648,296.60"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"7,218.88"
Weighted Cost (should be ~0),-0.90
Weighted Investment Profit,"573,361.41"
Weighted Calculation Converged,Yes
