Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),192
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,404299.07
Extraction Timestamp,20250727_195647
Monthly Income,"12,000.00"
Total Investment Amount,"615,025.04"
Total Investment Final Value,"1,126,755.69"
Total Investment Profit After Tax,"256,576.42"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"8,643.05"
Weighted Cost (should be ~0),0.59
Weighted Investment Profit,"688,975.55"
Weighted Calculation Converged,Yes
