Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),288
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,622328.97
Extraction Timestamp,20250727_150822
Monthly Income,"12,000.00"
Total Investment Amount,"1,368,088.26"
Total Investment Final Value,"3,603,528.79"
Total Investment Profit After Tax,"1,198,810.89"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"8,640.27"
Weighted Cost (should be ~0),-0.03
Weighted Investment Profit,"1,087,911.71"
Weighted Calculation Converged,Yes
