Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),264
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,596448.61
Extraction Timestamp,20250727_161030
Monthly Income,"12,000.00"
Total Investment Amount,"1,006,713.87"
Total Investment Final Value,"2,534,038.81"
Total Investment Profit After Tax,"809,319.92"
Effective Annual Return After Tax,3.75%
Weighted Monthly Payment (30 years),"9,329.11"
Weighted Cost (should be ~0),0.12
Weighted Investment Profit,"1,161,286.25"
Weighted Calculation Converged,Yes
