Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),168
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,383981.92
Extraction Timestamp,20250728_101045
Monthly Income,"12,000.00"
Total Investment Amount,"493,991.62"
Total Investment Final Value,"784,669.21"
Total Investment Profit After Tax,"142,104.09"
Effective Annual Return After Tax,2.90%
Weighted Monthly Payment (30 years),"8,436.32"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"522,008.19"
Weighted Calculation Converged,Yes
