Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),204
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,375904.54
Extraction Timestamp,20250727_183952
Monthly Income,"12,000.00"
Total Investment Amount,"665,258.85"
Total Investment Final Value,"1,340,665.66"
Total Investment Profit After Tax,"343,263.29"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"8,724.65"
Weighted Cost (should be ~0),-0.47
Weighted Investment Profit,"782,740.67"
Weighted Calculation Converged,Yes
