Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),276
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,654565.93
Extraction Timestamp,20250727_234132
Monthly Income,"12,000.00"
Total Investment Amount,"1,119,947.45"
Total Investment Final Value,"2,883,973.68"
Total Investment Profit After Tax,"940,586.35"
Effective Annual Return After Tax,3.68%
Weighted Monthly Payment (30 years),"9,308.89"
Weighted Cost (should be ~0),0.78
Weighted Investment Profit,"1,192,053.33"
Weighted Calculation Converged,Yes
