Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),288
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,326814.17
Extraction Timestamp,20250727_185944
Monthly Income,"12,000.00"
Total Investment Amount,"1,998,569.00"
Total Investment Final Value,"5,081,247.14"
Total Investment Profit After Tax,"1,646,823.40"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"5,825.09"
Weighted Cost (should be ~0),0.15
Weighted Investment Profit,"457,431.15"
Weighted Calculation Converged,Yes
