Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),276
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,355832.42
Extraction Timestamp,20250727_182129
Monthly Income,"12,000.00"
Total Investment Amount,"1,357,103.20"
Total Investment Final Value,"3,656,590.97"
Total Investment Profit After Tax,"1,229,442.36"
Effective Annual Return After Tax,3.87%
Weighted Monthly Payment (30 years),"7,793.88"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"954,896.61"
Weighted Calculation Converged,Yes
