Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),276
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,395369.35
Extraction Timestamp,20250727_171048
Monthly Income,"12,000.00"
Total Investment Amount,"1,317,566.27"
Total Investment Final Value,"3,541,945.14"
Total Investment Profit After Tax,"1,189,183.39"
Effective Annual Return After Tax,3.86%
Weighted Monthly Payment (30 years),"8,019.12"
Weighted Cost (should be ~0),0.70
Weighted Investment Profit,"994,434.43"
Weighted Calculation Converged,Yes
