Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),288
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,349824.30
Extraction Timestamp,20250727_195830
Monthly Income,"12,000.00"
Total Investment Amount,"1,854,679.45"
Total Investment Final Value,"4,802,803.21"
Total Investment Profit After Tax,"1,577,765.32"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"6,367.70"
Weighted Cost (should be ~0),-0.23
Weighted Investment Profit,"601,320.32"
Weighted Calculation Converged,Yes
