Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),348
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,724597.20
Extraction Timestamp,20250727_223522
Monthly Income,"12,000.00"
Total Investment Amount,"1,562,553.70"
Total Investment Final Value,"5,759,727.98"
Total Investment Profit After Tax,"2,353,826.04"
Effective Annual Return After Tax,4.07%
Weighted Monthly Payment (30 years),"9,111.36"
Weighted Cost (should be ~0),-0.64
Weighted Investment Profit,"1,613,445.66"
Weighted Calculation Converged,Yes
