Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),288
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,837153.98
Extraction Timestamp,20250727_194424
Monthly Income,"12,000.00"
Total Investment Amount,"984,617.39"
Total Investment Final Value,"2,688,328.39"
Total Investment Profit After Tax,"917,138.09"
Effective Annual Return After Tax,3.75%
Weighted Monthly Payment (30 years),"10,380.50"
Weighted Cost (should be ~0),0.15
Weighted Investment Profit,"1,471,382.77"
Weighted Calculation Converged,Yes
