Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),348
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,1129154.12
Extraction Timestamp,20250727_192929
Monthly Income,"12,000.00"
Total Investment Amount,"1,577,343.13"
Total Investment Final Value,"4,849,792.58"
Total Investment Profit After Tax,"1,812,648.70"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"10,206.01"
Weighted Cost (should be ~0),-0.47
Weighted Investment Profit,"1,598,656.40"
Weighted Calculation Converged,Yes
