Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),264
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,492891.06
Extraction Timestamp,20250727_195806
Monthly Income,"12,000.00"
Total Investment Amount,"1,070,489.18"
Total Investment Final Value,"2,759,828.32"
Total Investment Profit After Tax,"896,512.88"
Effective Annual Return After Tax,3.86%
Weighted Monthly Payment (30 years),"8,858.66"
Weighted Cost (should be ~0),0.13
Weighted Investment Profit,"1,097,510.95"
Weighted Calculation Converged,Yes
