Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),216
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,216
Total Mortgage Interest,585190.09
Extraction Timestamp,20250729_053741
Monthly Income,"12,000.00"
Total Investment Amount,"895,437.94"
Total Investment Final Value,"1,858,196.78"
Total Investment Profit After Tax,"492,599.08"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"7,970.59"
Weighted Cost (should be ~0),0.17
Weighted Investment Profit,"696,562.23"
Weighted Calculation Converged,Yes
