Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),312
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,506979.71
Extraction Timestamp,20250727_192236
Monthly Income,"12,000.00"
Total Investment Amount,"1,764,940.75"
Total Investment Final Value,"5,145,501.68"
Total Investment Profit After Tax,"1,841,953.22"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"7,555.97"
Weighted Cost (should be ~0),-0.95
Weighted Investment Profit,"979,058.30"
Weighted Calculation Converged,Yes
