Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),144
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,217837.25
Extraction Timestamp,20250727_175421
Monthly Income,"12,000.00"
Total Investment Amount,"342,944.01"
Total Investment Final Value,"534,274.36"
Total Investment Profit After Tax,"92,599.11"
Effective Annual Return After Tax,3.25%
Weighted Monthly Payment (30 years),"8,000.43"
Weighted Cost (should be ~0),0.29
Weighted Investment Profit,"385,056.28"
Weighted Calculation Converged,Yes
