Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),108
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,208624.84
Extraction Timestamp,20250727_191244
Monthly Income,"12,000.00"
Total Investment Amount,"4,391.49"
Total Investment Final Value,"4,615.03"
Total Investment Profit After Tax,98.12
Effective Annual Return After Tax,0.47%
Weighted Monthly Payment (30 years),"8,702.49"
Weighted Cost (should be ~0),-0.56
Weighted Investment Profit,"331,089.64"
Weighted Calculation Converged,Yes
