Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),108
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,220896.89
Extraction Timestamp,20250727_181510
Monthly Income,"12,000.00"
Total Investment Amount,"3,777.07"
Total Investment Final Value,"3,943.28"
Total Investment Profit After Tax,72.80
Effective Annual Return After Tax,0.41%
Weighted Monthly Payment (30 years),"8,802.78"
Weighted Cost (should be ~0),-0.89
Weighted Investment Profit,"343,361.37"
Weighted Calculation Converged,Yes
