Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),252
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,481355.48
Extraction Timestamp,20250727_171143
Monthly Income,"12,000.00"
Total Investment Amount,"1,429,478.71"
Total Investment Final Value,"3,083,398.47"
Total Investment Profit After Tax,"859,795.92"
Effective Annual Return After Tax,3.25%
Weighted Monthly Payment (30 years),"7,259.55"
Weighted Cost (should be ~0),-0.40
Weighted Investment Profit,"594,520.89"
Weighted Calculation Converged,Yes
