Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),156
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,432028.01
Extraction Timestamp,20250727_175911
Monthly Income,"12,000.00"
Total Investment Amount,"126,813.66"
Total Investment Final Value,"205,058.32"
Total Investment Profit After Tax,"38,305.49"
Effective Annual Return After Tax,3.25%
Weighted Monthly Payment (30 years),"10,004.39"
Weighted Cost (should be ~0),0.83
Weighted Investment Profit,"745,187.17"
Weighted Calculation Converged,Yes
