Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),288
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,490221.26
Extraction Timestamp,20250727_192326
Monthly Income,"12,000.00"
Total Investment Amount,"1,835,161.92"
Total Investment Final Value,"4,554,451.33"
Total Investment Profit After Tax,"1,449,419.66"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"6,798.84"
Weighted Cost (should be ~0),-0.79
Weighted Investment Profit,"620,837.30"
Weighted Calculation Converged,Yes
