Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),192
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,199413.02
Extraction Timestamp,20250727_190920
Monthly Income,"12,000.00"
Total Investment Amount,"726,898.27"
Total Investment Final Value,"1,428,560.12"
Total Investment Profit After Tax,"353,958.31"
Effective Annual Return After Tax,3.75%
Weighted Monthly Payment (30 years),"7,732.55"
Weighted Cost (should be ~0),0.95
Weighted Investment Profit,"577,102.69"
Weighted Calculation Converged,Yes
