Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),240
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,501055.05
Extraction Timestamp,20250727_162614
Monthly Income,"12,000.00"
Total Investment Amount,"1,212,135.12"
Total Investment Final Value,"2,514,613.17"
Total Investment Profit After Tax,"671,961.56"
Effective Annual Return After Tax,3.23%
Weighted Monthly Payment (30 years),"7,789.64"
Weighted Cost (should be ~0),0.17
Weighted Investment Profit,"667,865.06"
Weighted Calculation Converged,Yes
