Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),180
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,198439.76
Extraction Timestamp,20250727_185306
Monthly Income,"12,000.00"
Total Investment Amount,"882,250.42"
Total Investment Final Value,"1,530,568.04"
Total Investment Profit After Tax,"321,590.09"
Effective Annual Return After Tax,3.24%
Weighted Monthly Payment (30 years),"6,559.62"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"277,749.71"
Weighted Calculation Converged,Yes
