Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),180
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,295891.06
Extraction Timestamp,20250727_160621
Monthly Income,"12,000.00"
Total Investment Amount,"678,460.63"
Total Investment Final Value,"1,182,358.66"
Total Investment Profit After Tax,"250,144.62"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"7,747.30"
Weighted Cost (should be ~0),-0.84
Weighted Investment Profit,"481,538.52"
Weighted Calculation Converged,Yes
