Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),312
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,570274.78
Extraction Timestamp,20250727_182712
Monthly Income,"12,000.00"
Total Investment Amount,"2,031,275.24"
Total Investment Final Value,"5,473,892.80"
Total Investment Profit After Tax,"1,862,428.82"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"6,945.10"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"712,725.65"
Weighted Calculation Converged,Yes
