Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),168
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,151352.00
Extraction Timestamp,20250727_154123
Monthly Income,"12,000.00"
Total Investment Amount,"751,275.71"
Total Investment Final Value,"1,271,504.86"
Total Investment Profit After Tax,"256,281.89"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"6,648.23"
Weighted Cost (should be ~0),0.19
Weighted Investment Profit,"264,724.48"
Weighted Calculation Converged,Yes
