Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),336
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,855137.99
Extraction Timestamp,20250727_191045
Monthly Income,"12,000.00"
Total Investment Amount,"1,727,725.09"
Total Investment Final Value,"5,259,866.68"
Total Investment Profit After Tax,"1,946,874.04"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"8,944.57"
Weighted Cost (should be ~0),-0.22
Weighted Investment Profit,"1,304,274.69"
Weighted Calculation Converged,Yes
