Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),276
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,520072.30
Extraction Timestamp,20250727_190349
Monthly Income,"12,000.00"
Total Investment Amount,"1,597,144.07"
Total Investment Final Value,"3,814,907.56"
Total Investment Profit After Tax,"1,173,680.38"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"7,380.70"
Weighted Cost (should be ~0),-0.05
Weighted Investment Profit,"714,855.88"
Weighted Calculation Converged,Yes
