Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),324
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,320887.34
Extraction Timestamp,20250727_160908
Monthly Income,"12,000.00"
Total Investment Amount,"2,278,746.60"
Total Investment Final Value,"6,814,718.19"
Total Investment Profit After Tax,"2,485,333.14"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"5,794.02"
Weighted Cost (should be ~0),0.59
Weighted Investment Profit,"609,253.99"
Weighted Calculation Converged,Yes
