Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),132
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,288628.72
Extraction Timestamp,20250727_195248
Monthly Income,"12,000.00"
Total Investment Amount,"52,409.74"
Total Investment Final Value,"81,983.51"
Total Investment Profit After Tax,"14,290.77"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"9,321.26"
Weighted Cost (should be ~0),0.38
Weighted Investment Profit,"531,590.64"
Weighted Calculation Converged,Yes
