Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),168
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,473542.16
Extraction Timestamp,20250727_233452
Monthly Income,"12,000.00"
Total Investment Amount,"279,622.23"
Total Investment Final Value,"445,077.22"
Total Investment Profit After Tax,"81,023.33"
Effective Annual Return After Tax,2.91%
Weighted Monthly Payment (30 years),"9,679.26"
Weighted Cost (should be ~0),-0.89
Weighted Investment Profit,"736,376.88"
Weighted Calculation Converged,Yes
