Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),360
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,1067591.96
Extraction Timestamp,20250727_172348
Monthly Income,"12,000.00"
Total Investment Amount,"1,684,351.12"
Total Investment Final Value,"5,670,662.14"
Total Investment Profit After Tax,"2,232,015.02"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"9,855.76"
Weighted Cost (should be ~0),0.75
Weighted Investment Profit,"1,635,649.62"
Weighted Calculation Converged,Yes
