Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),204
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,362073.07
Extraction Timestamp,20250727_182036
Monthly Income,"12,000.00"
Total Investment Amount,"995,484.04"
Total Investment Final Value,"1,823,843.09"
Total Investment Profit After Tax,"416,701.54"
Effective Annual Return After Tax,3.14%
Weighted Monthly Payment (30 years),"7,270.55"
Weighted Cost (should be ~0),-0.77
Weighted Investment Profit,"452,515.19"
Weighted Calculation Converged,Yes
