Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),156
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,294564.55
Extraction Timestamp,20250727_175857
Monthly Income,"12,000.00"
Total Investment Amount,"264,277.12"
Total Investment Final Value,"456,355.89"
Total Investment Profit After Tax,"94,424.26"
Effective Annual Return After Tax,3.72%
Weighted Monthly Payment (30 years),"9,014.15"
Weighted Cost (should be ~0),0.54
Weighted Investment Profit,"607,723.43"
Weighted Calculation Converged,Yes
