Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),324
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,543022.08
Extraction Timestamp,20250727_194246
Monthly Income,"12,000.00"
Total Investment Amount,"1,803,310.01"
Total Investment Final Value,"5,568,881.20"
Total Investment Profit After Tax,"2,069,093.42"
Effective Annual Return After Tax,3.76%
Weighted Monthly Payment (30 years),"7,736.08"
Weighted Cost (should be ~0),-0.51
Weighted Investment Profit,"1,084,689.48"
Weighted Calculation Converged,Yes
