Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),312
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,522462.77
Extraction Timestamp,20250727_151048
Monthly Income,"12,000.00"
Total Investment Amount,"1,997,904.15"
Total Investment Final Value,"5,507,954.33"
Total Investment Profit After Tax,"1,903,147.34"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"6,910.32"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"746,095.75"
Weighted Calculation Converged,Yes
