Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),264
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,484614.49
Extraction Timestamp,20250727_193905
Monthly Income,"12,000.00"
Total Investment Amount,"1,118,547.98"
Total Investment Final Value,"2,843,795.60"
Total Investment Profit After Tax,"914,593.08"
Effective Annual Return After Tax,3.80%
Weighted Monthly Payment (30 years),"8,669.95"
Weighted Cost (should be ~0),-0.13
Weighted Investment Profit,"1,049,451.89"
Weighted Calculation Converged,Yes
