Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),96
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,207460.06
Extraction Timestamp,20250727_191511
Monthly Income,"12,000.00"
Total Investment Amount,0.00
Total Investment Final Value,0.00
Total Investment Profit After Tax,0.00
Effective Annual Return After Tax,0.00%
Weighted Monthly Payment (30 years),"9,081.05"
Weighted Cost (should be ~0),-0.43
Weighted Investment Profit,"329,467.20"
Weighted Calculation Converged,Yes
