Parameter,Value
Loan Type,משתנה צמודה
Interest Rate (%),4.5
Loan Term (months),180
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,משתנה צמודה כל 5
Amortization Method,שפיצר
Total Monthly Payments,180
Total Mortgage Interest,397857.43
Extraction Timestamp,20250728_235220
Monthly Income,"12,000.00"
Total Investment Amount,"673,803.42"
Total Investment Final Value,"1,227,142.74"
Total Investment Profit After Tax,"275,876.72"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"7,599.97"
Weighted Cost (should be ~0),-0.34
Weighted Investment Profit,"486,196.23"
Weighted Calculation Converged,Yes
