Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),240
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,398085.34
Extraction Timestamp,20250727_153305
Monthly Income,"12,000.00"
Total Investment Amount,"1,277,491.69"
Total Investment Final Value,"2,726,648.74"
Total Investment Profit After Tax,"749,879.68"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"7,279.60"
Weighted Cost (should be ~0),0.75
Weighted Investment Profit,"602,509.06"
Weighted Calculation Converged,Yes
