Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),96
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,135001.81
Extraction Timestamp,20250727_151514
Monthly Income,"12,000.00"
Total Investment Amount,"11,719.22"
Total Investment Final Value,"12,565.09"
Total Investment Profit After Tax,373.55
Effective Annual Return After Tax,0.75%
Weighted Monthly Payment (30 years),"7,906.53"
Weighted Cost (should be ~0),0.21
Weighted Investment Profit,"176,506.45"
Weighted Calculation Converged,Yes
