Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),228
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,493676.54
Extraction Timestamp,20250727_160822
Monthly Income,"12,000.00"
Total Investment Amount,"774,811.19"
Total Investment Final Value,"1,694,476.86"
Total Investment Profit After Tax,"475,233.22"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"9,165.95"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"961,188.69"
Weighted Calculation Converged,Yes
