Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),276
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,770077.56
Extraction Timestamp,20250727_192415
Monthly Income,"12,000.00"
Total Investment Amount,"1,004,435.82"
Total Investment Final Value,"2,546,952.13"
Total Investment Profit After Tax,"821,782.15"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"9,978.83"
Weighted Cost (should be ~0),0.35
Weighted Investment Profit,"1,307,564.53"
Weighted Calculation Converged,Yes
