Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),228
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,464249.60
Extraction Timestamp,20250727_160732
Monthly Income,"12,000.00"
Total Investment Amount,"1,148,074.18"
Total Investment Final Value,"2,269,631.18"
Total Investment Profit After Tax,"573,379.18"
Effective Annual Return After Tax,3.17%
Weighted Monthly Payment (30 years),"7,620.60"
Weighted Cost (should be ~0),0.70
Weighted Investment Profit,"587,926.52"
Weighted Calculation Converged,Yes
