Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),180
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,230532.74
Extraction Timestamp,20250727_164215
Monthly Income,"12,000.00"
Total Investment Amount,"580,163.62"
Total Investment Final Value,"1,087,880.15"
Total Investment Profit After Tax,"253,852.71"
Effective Annual Return After Tax,3.72%
Weighted Monthly Payment (30 years),"8,088.37"
Weighted Cost (should be ~0),0.65
Weighted Investment Profit,"579,837.03"
Weighted Calculation Converged,Yes
