Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),204
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,576467.45
Extraction Timestamp,20250727_184208
Monthly Income,"12,000.00"
Total Investment Amount,"679,696.47"
Total Investment Final Value,"1,196,441.23"
Total Investment Profit After Tax,"258,788.65"
Effective Annual Return After Tax,2.93%
Weighted Monthly Payment (30 years),"9,140.50"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"768,303.48"
Weighted Calculation Converged,Yes
