Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),192
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,514258.35
Extraction Timestamp,20250727_182127
Monthly Income,"12,000.00"
Total Investment Amount,"447,899.79"
Total Investment Final Value,"815,626.68"
Total Investment Profit After Tax,"184,388.06"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"9,631.42"
Weighted Cost (should be ~0),0.50
Weighted Investment Profit,"856,100.71"
Weighted Calculation Converged,Yes
