Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),288
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,732796.12
Extraction Timestamp,20250727_194337
Monthly Income,"12,000.00"
Total Investment Amount,"1,154,908.86"
Total Investment Final Value,"3,105,599.62"
Total Investment Profit After Tax,"1,048,317.13"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"9,589.25"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"1,301,091.06"
Weighted Calculation Converged,Yes
