Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),192
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,327924.01
Extraction Timestamp,20250727_195332
Monthly Income,"12,000.00"
Total Investment Amount,"573,818.07"
Total Investment Final Value,"1,124,128.02"
Total Investment Profit After Tax,"277,630.47"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"8,690.26"
Weighted Cost (should be ~0),0.69
Weighted Investment Profit,"730,182.62"
Weighted Calculation Converged,Yes
