Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),156
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,344998.34
Extraction Timestamp,20250728_094239
Monthly Income,"12,000.00"
Total Investment Amount,"444,284.77"
Total Investment Final Value,"667,497.15"
Total Investment Profit After Tax,"107,849.99"
Effective Annual Return After Tax,2.74%
Weighted Monthly Payment (30 years),"8,174.73"
Weighted Cost (should be ~0),-0.12
Weighted Investment Profit,"427,715.10"
Weighted Calculation Converged,Yes
