Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),120
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,283553.11
Extraction Timestamp,20250728_084804
Monthly Income,"12,000.00"
Total Investment Amount,"65,002.39"
Total Investment Final Value,"75,778.08"
Total Investment Profit After Tax,"4,880.98"
Effective Annual Return After Tax,1.33%
Weighted Monthly Payment (30 years),"8,841.86"
Weighted Cost (should be ~0),-0.26
Weighted Investment Profit,"391,393.35"
Weighted Calculation Converged,Yes
