Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),144
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,265814.77
Extraction Timestamp,20250727_172822
Monthly Income,"12,000.00"
Total Investment Amount,"193,676.54"
Total Investment Final Value,"318,472.96"
Total Investment Profit After Tax,"60,765.60"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"8,922.40"
Weighted Cost (should be ~0),-0.35
Weighted Investment Profit,"534,323.11"
Weighted Calculation Converged,Yes
