Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),264
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,327366.88
Extraction Timestamp,20250727_180125
Monthly Income,"12,000.00"
Total Investment Amount,"1,721,689.73"
Total Investment Final Value,"3,994,267.24"
Total Investment Profit After Tax,"1,194,595.02"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"6,127.36"
Weighted Cost (should be ~0),-0.55
Weighted Investment Profit,"446,309.72"
Weighted Calculation Converged,Yes
