Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),264
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,587717.25
Extraction Timestamp,20250727_173840
Monthly Income,"12,000.00"
Total Investment Amount,"1,394,919.53"
Total Investment Final Value,"3,134,220.17"
Total Investment Profit After Tax,"911,550.68"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"7,965.65"
Weighted Cost (should be ~0),-0.21
Weighted Investment Profit,"773,080.25"
Weighted Calculation Converged,Yes
