Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),132
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,175924.97
Extraction Timestamp,20250727_172535
Monthly Income,"12,000.00"
Total Investment Amount,"320,222.35"
Total Investment Final Value,"468,855.10"
Total Investment Profit After Tax,"71,074.87"
Effective Annual Return After Tax,3.04%
Weighted Monthly Payment (30 years),"7,540.37"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"263,777.81"
Weighted Calculation Converged,Yes
