Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),144
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,148904.32
Extraction Timestamp,20250727_154250
Monthly Income,"12,000.00"
Total Investment Amount,"433,766.79"
Total Investment Final Value,"684,450.97"
Total Investment Profit After Tax,"121,478.79"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"7,361.44"
Weighted Cost (should be ~0),-0.79
Weighted Investment Profit,"294,232.42"
Weighted Calculation Converged,Yes
