Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),288
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,382013.88
Extraction Timestamp,20250727_153337
Monthly Income,"12,000.00"
Total Investment Amount,"1,647,126.59"
Total Investment Final Value,"4,409,890.68"
Total Investment Profit After Tax,"1,482,907.32"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"7,135.38"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"808,873.33"
Weighted Calculation Converged,Yes
